# This file was produced by: bcftools roh(1.2-279-g1bdf8e3+htslib-1.2.1-162-gb611659)
# The command line was:	bcftools roh -G30 --AF-dflt 0.4 test.vcf.gz
#
# [1]Chromosome	[2]Position	[3]State (0:HW, 1:AZ)	[4]Quality
1	145281247	0	99.0
1	145290250	0	99.0
1	145290346	0	99.0
1	145290398	0	99.0
1	145290553	0	99.0
1	145293012	0	99.0
1	145293269	0	99.0
1	145293515	0	99.0
1	145293692	0	99.0
1	145295938	0	99.0
1	145296002	0	99.0
1	145296207	0	99.0
1	145296268	0	99.0
1	145296478	0	99.0
1	145296654	0	99.0
1	145296858	0	99.0
1	145297747	0	97.4
1	145297817	0	99.0
1	145298089	0	99.0
1	145298095	0	99.0
1	145298634	0	99.0
1	145298700	0	99.0
1	145299824	0	99.0
1	145301304	0	99.0
1	145301907	0	99.0
1	145302299	0	99.0
1	145302505	0	99.0
1	145304180	0	85.4
1	145310197	0	99.0
1	145310282	0	99.0
1	145311083	0	99.0
1	145311380	0	99.0
1	145311559	0	99.0
1	145311828	0	99.0
1	145313163	0	99.0
1	145325800	0	99.0
1	145343008	0	98.2
1	145352489	0	99.0
1	145355604	0	99.0
1	145355624	0	99.0
1	145356474	0	99.0
1	145359498	0	99.0
1	145367178	0	77.1
1	145367229	0	99.0
1	145367466	0	99.0
1	145367863	0	99.0
1	145367906	0	99.0
1	145367909	0	99.0
1	145367910	0	99.0
1	145367919	0	99.0
1	145368461	0	99.0
1	145368837	0	99.0
1	145451150	0	99.0
1	145517561	0	51.5
1	145531980	0	85.6
1	145532549	0	66.8
1	145533314	0	66.9
1	145535611	0	98.2
1	145535921	0	99.0
1	145536082	0	99.0
1	145538139	0	99.0
1	145538664	0	99.0
1	145542281	0	99.0
1	145555653	0	99.0
1	145558565	0	99.0
1	145561008	0	80.2
1	145561594	0	99.0
1	145562087	0	99.0
1	145562293	0	99.0
1	145567008	0	99.0
1	145585317	0	99.0
1	145586780	0	99.0
1	145588536	0	99.0
1	145597116	0	57.0
1	145598459	0	52.3
1	145601861	0	52.1
1	145687100	0	82.8
1	146013577	0	77.0
1	146020111	0	88.2
1	146021102	0	99.0
1	146215111	0	98.6
1	146215113	0	79.8
1	146215138	0	99.0
1	146215223	0	99.0
1	146215232	0	99.0
1	146215534	0	99.0
1	146215566	0	99.0
1	146227926	0	99.0
1	146245936	0	98.1
1	146248841	0	66.3
1	146250855	0	66.9
1	146252107	0	99.0
1	146252937	0	84.2
1	146252941	0	84.8
1	146252991	0	99.0
1	146395722	0	99.0
1	146398203	0	65.2
1	146398208	0	99.0
1	146398906	0	99.0
1	146398935	0	64.3
1	146465636	0	64.3
1	146465784	0	53.5
1	146495506	0	84.3
1	146513173	0	57.9
1	146516341	0	58.4
1	146522606	0	89.9
1	146522686	0	99.0
1	146522722	0	97.3
1	146523665	0	99.0
1	146523957	0	86.7
1	146524039	0	99.0
1	146524094	0	75.1
1	146549865	0	74.1
1	146554916	0	58.9
1	146576120	0	89.8
1	146576122	0	60.7
1	146576133	0	60.7
1	146583429	0	60.7
1	146583568	0	99.0
1	146584161	0	99.0
1	146584316	0	99.0
1	146584337	0	99.0
1	146585825	0	99.0
1	146587663	0	99.0
1	146589293	0	99.0
1	146589420	0	99.0
1	146591533	0	99.0
1	146591674	0	82.9
1	146592787	0	99.0
1	146595897	0	99.0
1	146602130	0	99.0
1	146633933	0	98.6
1	146649766	0	94.5
1	146650058	0	99.0
1	146662018	0	99.0
1	146672906	0	66.3
1	146673178	0	67.7
1	146675090	0	67.9
1	146675091	0	99.0
1	146675092	0	99.0
1	146675284	0	99.0
1	146675382	0	99.0
1	146675551	0	95.3
1	146676190	0	93.3
1	146676339	0	99.0
1	146685121	0	80.7
1	146687250	0	67.5
1	146695747	0	98.3
1	146724093	0	97.7
1	146724408	0	67.4
1	146727388	0	98.3
1	146727763	0	99.0
1	146736092	0	84.2
1	146737490	0	99.0
1	146740502	0	99.0
1	146740576	0	99.0
1	146747153	0	99.0
1	146748072	0	99.0
1	146751782	0	78.3
1	146757923	0	99.0
1	146759306	0	99.0
1	146759320	0	99.0
1	146763089	0	99.0
1	146765454	0	99.0
1	146767062	0	99.0
1	146767149	0	99.0
1	146767320	0	83.5
1	146791020	0	99.0
1	146791101	0	99.0
1	146791289	0	99.0
1	146791402	0	99.0
1	147083744	0	99.0
1	147087721	0	90.9
1	147091972	0	99.0
1	147093887	0	99.0
1	147096794	0	99.0
1	147096828	0	67.5
1	147119273	0	67.5
1	147121977	0	99.0
1	147124310	0	73.3
1	147131465	0	99.0
1	147131501	0	99.0
1	147131945	0	99.0
1	147230217	0	99.0
1	147231531	0	45.0
1	147381397	0	45.0
1	147381444	0	94.0
1	147706526	0	94.2
1	147706592	0	99.0
1	147760064	0	99.0
1	147851865	0	46.7
1	148004232	0	45.4
1	148004783	0	95.5
1	148006621	0	99.0
1	148009510	0	99.0
1	148011200	0	99.0
1	148012280	0	99.0
1	148015284	0	99.0
1	148017256	0	99.0
1	148021700	0	99.0
1	148022627	0	99.0
1	148023403	0	99.0
1	148023509	0	99.0
1	148025606	0	99.0
1	148193594	0	96.1
1	148252049	0	81.6
1	148252164	0	99.0
1	148306247	0	99.0
1	148306281	0	99.0
1	148320729	0	99.0
1	148320745	0	61.5
1	148343477	0	61.5
1	148343792	0	99.0
1	148344469	0	99.0
1	148344521	0	99.0
1	148344624	0	99.0
1	148756432	0	99.0
1	148853894	0	75.5
1	148854211	0	99.0
1	148873574	0	99.0
1	148888289	0	97.0
1	148889551	0	99.0
1	148889699	0	99.0
1	148890173	0	99.0
1	148890273	0	88.1
1	148891790	0	99.0
1	148902483	0	99.0
1	148902522	0	79.8
1	148902979	0	99.0
1	148903047	0	99.0
1	148903089	0	99.0
1	148903758	0	99.0
1	148942341	0	99.0
1	148951063	0	65.4
1	148951166	0	99.0
1	148951207	0	99.0
1	149035729	0	99.0
1	149037624	0	13.2
1	149038859	0	13.2
1	149039031	0	13.2
1	149039120	0	13.2
1	149046978	0	13.2
1	149049485	0	13.2
1	149049692	0	13.2
1	149049726	0	13.2
1	149050473	0	13.2
1	149062088	0	13.2
1	149089962	0	13.4
1	149090872	0	15.6
1	149093640	0	15.8
1	149095248	0	48.8
1	149095260	0	96.1
1	149096160	0	99.0
1	149212048	0	70.1
1	149212073	0	99.0
1	149212104	0	99.0
1	149212359	0	99.0
1	149212484	0	99.0
1	149239815	0	82.4
1	149250978	0	96.7
1	149252103	0	99.0
1	149262528	0	99.0
1	149262554	0	99.0
1	149263435	0	99.0
1	149263441	0	99.0
1	149376568	0	99.0
1	149647154	0	45.8
1	149647183	0	63.9
1	149647518	0	94.8
1	149648130	0	83.0
1	149648627	0	99.0
1	149648696	0	99.0
1	149726118	0	99.0
1	149726239	0	99.0
1	149785255	0	99.0
1	149880650	0	84.0
1	149905279	0	87.8
1	149908108	0	99.0
1	149931541	0	95.0
1	150025833	0	59.8
1	150122493	1	5.3
1	150123344	1	24.2
1	150128006	1	25.5
1	150128425	1	32.5
1	150129267	1	33.2
1	150129335	1	33.9
1	150130835	1	33.9
1	150199123	1	34.1
1	150204405	1	43.1
1	150249101	1	44.2
1	150252329	1	56.7
1	150255587	1	59.7
1	150258838	1	61.9
1	150259400	1	63.1
1	150280801	1	63.2
1	150316576	1	62.9
1	150390413	1	60.9
1	150469480	1	59.3
1	150485571	1	62.9
1	150526044	1	64.6
1	150526406	1	76.9
1	150529322	1	77.6
1	150531008	1	80.6
1	150531050	1	81.3
1	150531170	1	81.3
1	150550019	1	80.9
1	150600181	1	67.4
1	150634472	1	64.1
1	150666797	1	65.0
1	150678910	1	68.2
1	150679033	1	70.2
1	150727329	1	70.2
1	150727394	1	72.3
1	150727539	1	72.3
1	150771703	1	72.3
1	150779755	1	70.4
1	150789961	1	72.6
1	150799112	1	74.6
1	150801466	1	77.5
1	150804429	1	77.9
1	150808889	1	76.5
1	150811794	1	73.2
1	150923774	1	70.4
1	150935872	1	66.9
1	150938571	1	76.2
1	150938616	1	85.1
1	150939744	1	85.3
1	150940357	1	87.6
1	150941381	1	87.8
1	150944169	1	86.1
1	150956947	1	81.5
1	150958977	1	81.0
1	150960350	1	82.5
1	150969992	1	82.2
1	150970577	1	88.7
1	150970811	1	92.9
1	150970836	1	94.1
1	150972538	1	94.1
1	150974162	1	90.2
1	150975108	1	88.4
1	150981237	1	86.5
1	150981267	1	82.5
1	150990825	1	82.5
1	150999863	1	77.1
1	151006539	1	76.9
1	151016396	1	77.2
1	151019180	1	80.3
1	151019329	1	82.5
1	151026815	1	82.4
1	151028234	1	79.0
1	151039609	1	78.2
1	151040435	1	73.1
1	151104950	1	72.6
1	151108137	1	73.3
1	151109641	1	76.9
1	151110832	1	77.9
1	151115186	1	77.6
1	151146186	1	74.5
1	151149601	1	71.5
1	151162641	1	71.6
1	151205303	1	69.3
1	151205349	1	77.5
1	151209063	1	77.6
1	151210789	1	79.7
1	151212399	1	79.7
1	151238222	1	78.2
1	151239051	1	80.2
1	151239570	1	81.6
1	151240008	1	81.7
1	151254041	1	81.1
1	151263782	1	73.6
1	151288172	1	72.0
1	151288391	1	72.7
1	151315287	1	72.7
1	151316161	1	72.9
1	151337788	1	73.0
1	151338570	1	72.8
1	151372138	1	72.7
1	151372770	1	80.4
1	151373200	1	82.1
1	151377248	1	82.5
1	151379250	1	83.3
1	151384711	1	83.0
1	151384733	1	82.4
1	151395782	1	82.3
1	151396037	1	78.4
1	151400942	1	78.3
1	151402045	1	74.2
1	151499635	1	72.9
1	151501698	1	73.3
1	151501737	1	77.0
1	151504778	1	77.0
1	151508061	1	77.3
1	151529918	1	75.8
1	151530259	1	73.5
1	151542099	1	73.4
1	151546931	1	69.5
1	151655751	1	67.5
1	151675618	1	64.5
1	151679900	1	71.2
1	151681635	1	73.4
1	151686240	1	73.6
1	151732700	1	71.9
1	151733327	1	82.6
1	151733335	1	89.0
1	151733874	1	89.1
1	151734690	1	91.4
1	151735007	1	93.6
1	151735441	1	93.5
1	151740420	1	91.6
1	151740479	1	91.0
1	151740666	1	91.2
1	151742798	1	90.7
1	151747970	1	84.8
1	151750963	1	80.5
1	151752383	1	78.4
1	151789647	1	76.6
1	151798295	1	70.1
1	151820298	1	70.9
1	151820324	1	74.7
1	151820845	1	74.7
1	151847180	1	74.4
1	151867560	1	66.9
1	151923177	1	64.5
1	151988019	1	62.1
1	151990981	1	72.6
1	151991140	1	77.1
1	151993065	1	77.3
1	151995248	1	77.3
1	152009530	1	75.7
1	152050753	1	69.3
1	152079823	1	67.0
1	152079989	1	75.5
1	152081921	1	75.6
1	152085505	1	75.6
1	152127455	1	73.5
1	152128212	1	75.4
1	152129087	1	76.0
1	152129094	1	75.9
1	152185500	1	75.9
1	152185750	1	79.7
1	152188109	1	80.5
1	152188176	1	87.2
1	152190835	1	87.4
1	152190945	1	95.4
1	152191709	1	96.3
1	152191879	1	99.0
1	152192114	1	99.0
1	152192293	1	99.0
1	152192549	1	99.0
1	152192555	1	99.0
1	152192631	1	99.0
1	152192687	1	99.0
1	152192978	1	99.0
1	152193052	1	99.0
1	152193121	1	99.0
1	152193291	1	99.0
1	152193544	1	99.0
1	152193547	1	99.0
1	152193851	1	99.0
1	152193990	1	91.8
1	152195579	1	88.9
1	152276149	1	77.3
1	152276459	1	83.0
1	152276772	1	87.8
1	152276871	1	95.5
1	152276889	1	99.0
1	152277055	1	99.0
1	152277168	1	99.0
1	152277345	1	99.0
1	152277396	1	99.0
1	152279729	1	99.0
1	152279841	1	99.0
1	152279920	1	99.0
1	152280032	1	99.0
1	152280471	1	99.0
1	152280782	1	99.0
1	152280864	1	99.0
1	152281479	1	99.0
1	152281690	1	99.0
1	152281948	1	99.0
1	152282267	1	99.0
1	152282311	1	99.0
1	152282917	1	99.0
1	152283187	1	99.0
1	152283283	1	99.0
1	152283862	1	99.0
1	152283975	1	99.0
1	152284854	1	99.0
1	152285099	1	98.5
1	152285930	1	97.8
1	152286002	1	94.1
1	152286032	1	93.6
1	152286367	1	93.0
1	152323132	1	86.5
1	152325732	1	76.9
1	152327469	1	80.4
1	152329369	1	82.0
1	152329435	1	82.1
1	152331240	1	82.0
1	152372035	1	77.6
1	152382062	1	69.9
1	152384759	1	71.4
1	152384833	1	71.1
1	152484129	1	71.1
1	152487979	1	66.0
1	152488063	1	66.6
1	152552285	1	66.6
1	152595194	1	62.1
1	152636843	1	62.8
1	152659194	1	65.1
1	152681543	1	67.4
1	152691943	1	72.1
1	152692074	1	84.2
1	152692472	1	84.8
1	152692588	1	85.3
1	152692781	1	85.1
1	152710165	1	84.3
1	152732106	1	72.5
1	152732436	1	77.8
1	152733301	1	78.1
1	152749091	1	77.8
1	152759678	1	74.3
1	152759950	1	75.5
1	152777465	1	75.4
1	152777868	1	71.2
1	152777964	1	71.1
1	152944156	1	70.9
1	152944594	1	68.6
1	152957573	1	68.9
1	152957832	1	77.7
1	152957887	1	78.0
1	152975495	1	78.0
1	152975715	1	90.1
1	152975763	1	94.1
1	152975829	1	94.6
1	152975941	1	94.8
1	152976108	1	94.3
1	152976114	1	92.5
1	152996419	1	92.3
1	153004652	1	76.4
1	153004721	1	94.7
1	153004778	1	97.2
1	153004804	1	98.5
1	153004809	1	98.7
1	153004848	1	98.7
1	153004853	1	97.9
1	153004983	1	97.7
1	153005156	1	91.3
1	153066262	1	85.8
1	153085306	1	63.6
1	153122620	1	63.1
1	153233510	1	60.7
1	153233578	1	65.6
1	153270362	1	65.6
1	153271524	1	75.0
1	153277423	1	76.3
1	153277660	1	81.7
1	153282892	1	81.9
1	153283004	1	82.6
1	153283179	1	82.6
1	153313912	1	82.1
1	153314153	1	86.8
1	153314347	1	89.7
1	153314534	1	91.1
1	153315579	1	91.6
1	153315784	1	91.2
1	153318008	1	90.5
1	153320334	1	84.1
1	153320372	1	80.1
1	153362788	1	80.0
1	153390542	1	67.8
1	153390706	1	78.7
1	153391729	1	79.0
1	153391786	1	79.4
1	153410822	1	79.4
1	153411229	1	73.7
1	153431200	1	73.6
1	153431406	1	68.6
1	153509890	1	68.5
1	153587256	1	60.7
1	153587308	1	78.1
1	153588279	1	78.3
1	153588340	1	80.2
1	153591652	1	80.2
1	153604029	1	78.9
1	153604112	1	78.9
1	153609039	1	78.9
1	153635425	1	75.7
1	153636472	1	81.5
1	153636860	1	84.9
1	153637617	1	85.6
1	153640665	1	85.3
1	153642835	1	82.2
1	153656352	1	79.6
1	153656405	1	74.1
1	153690013	1	74.1
1	153695981	1	67.8
1	153743234	1	67.1
1	153790501	1	63.6
1	153792297	1	65.8
1	153825404	1	65.8
1	153906397	1	63.1
1	153907306	1	74.5
1	153909069	1	76.3
1	153913699	1	78.1
1	153913770	1	81.5
1	153920564	1	81.6
1	153926078	1	79.4
1	153927270	1	78.8
1	153941514	1	78.1
1	153954674	1	72.8
1	153963266	1	71.4
1	153994647	1	69.8
1	154029450	1	67.0
1	154031217	1	71.0
1	154042603	1	71.3
1	154061855	1	70.3
1	154091017	1	68.6
1	154108351	1	69.4
1	154108387	1	73.8
1	154112167	1	73.8
1	154141908	1	72.3
1	154184632	1	66.9
1	154186918	1	72.1
1	154192648	1	73.1
1	154208877	1	73.2
1	154218643	1	73.3
1	154227239	1	74.4
1	154228287	1	75.1
1	154235657	1	74.7
1	154296076	1	70.5
1	154302826	1	70.6
1	154309887	1	74.5
1	154310048	1	81.6
1	154313232	1	81.8
1	154317153	1	82.2
1	154317418	1	81.9
1	154318564	1	81.7
1	154321072	1	79.0
1	154387098	1	73.5
1	154458932	1	61.7
1	154459197	1	69.9
1	154473726	1	70.1
1	154474131	1	74.0
1	154493721	1	74.0
1	154494082	1	75.2
1	154515193	1	75.2
1	154516571	1	82.3
1	154516578	1	88.7
1	154517217	1	88.7
1	154517504	1	89.0
1	154523215	1	88.2
1	154523588	1	82.1
1	154528086	1	81.7
1	154557685	1	76.1
1	154561261	1	75.3
1	154562625	1	77.4
1	154573967	1	77.3
1	154574820	1	75.3
1	154575040	1	75.0
1	154600372	1	74.7
1	154744807	1	62.6
1	154744852	1	62.3
1	154795389	1	62.3
1	154832304	1	62.8
1	154832322	1	64.8
1	154917701	1	64.8
1	154920225	1	67.2
1	154924015	1	67.8
1	154987526	1	67.5
1	154988957	1	72.9
1	154995503	1	74.0
1	155001929	1	76.8
1	155006091	1	80.7
1	155006450	1	89.3
1	155006999	1	91.1
1	155007293	1	92.2
1	155007302	1	91.7
1	155014426	1	91.6
1	155019710	1	80.9
1	155026114	1	80.9
1	155026942	1	85.0
1	155028522	1	85.9
1	155030557	1	85.5
1	155033308	1	83.4
1	155033317	1	80.0
1	155057499	1	80.0
1	155106054	1	67.7
1	155106227	1	72.5
1	155106550	1	72.6
1	155142210	1	72.5
1	155148781	1	70.4
1	155149718	1	71.0
1	155205669	1	70.7
1	155208647	1	68.3
1	155231647	1	68.5
1	155252157	1	67.5
1	155294274	1	66.7
1	155294772	1	70.2
1	155311615	1	70.3
1	155313047	1	69.3
1	155327091	1	69.0
1	155408635	1	63.9
1	155599074	1	56.1
1	155616114	1	59.6
1	155616555	1	61.6
1	155721911	1	61.6
1	155753676	1	62.5
1	155755097	1	71.8
1	155755239	1	72.7
1	155774599	1	72.7
1	155784372	1	71.0
1	155815644	1	70.3
1	155822971	1	73.2
1	155823002	1	78.7
1	155829360	1	78.7
1	155837865	1	78.2
1	155838267	1	79.4
1	155850558	1	79.3
1	155850811	1	77.3
1	155870416	1	77.3
1	155873960	1	75.9
1	155880573	1	76.8
1	155891045	1	76.4
1	155899020	1	76.6
1	155903408	1	78.7
1	155904177	1	80.2
1	155912486	1	80.0
1	155928232	1	76.0
1	155928242	1	77.8
1	155931266	1	77.8
1	155931368	1	75.9
1	155981489	1	75.7
1	156011444	1	63.4
1	156104292	1	62.0
1	156104375	1	80.4
1	156105028	1	81.0
1	156105609	1	83.9
1	156105928	1	85.5
1	156106863	1	85.6
1	156108976	1	84.2
1	156128337	1	80.0
1	156133038	1	74.8
1	156146218	1	75.0
1	156146825	1	75.2
1	156169610	1	75.1
1	156182710	1	72.9
1	156186230	1	79.5
1	156186275	1	99.0
1	156186279	1	99.0
1	156186287	1	99.0
1	156186327	1	99.0
1	156186349	1	99.0
1	156186369	1	99.0
1	156186461	1	99.0
1	156186465	1	99.0
1	156186522	1	99.0
1	156186563	1	99.0
1	156186596	1	99.0
1	156186604	1	99.0
1	156186606	1	99.0
1	156186615	1	99.0
1	156186634	1	99.0
1	156202173	1	99.0
1	156202300	1	79.0
1	156213921	1	79.0
1	156215899	1	78.3
1	156230141	1	78.3
1	156230206	1	89.6
1	156230429	1	90.2
1	156231266	1	91.0
1	156233143	1	91.2
1	156233189	1	90.9
1	156233479	1	90.8
1	156244559	1	88.9
1	156248148	1	81.9
1	156248265	1	87.9
1	156248609	1	88.1
1	156255456	1	87.6
1	156255833	1	87.4
1	156256000	1	87.9
1	156263097	1	87.6
1	156263940	1	84.6
1	156264000	1	84.8
1	156279176	1	84.7
1	156279210	1	87.5
1	156280671	1	87.7
1	156280969	1	91.6
1	156280971	1	92.0
1	156281020	1	91.9
1	156287403	1	91.3
1	156304782	1	77.1
1	156314104	1	75.1
1	156314147	1	78.8
1	156314627	1	78.8
1	156347131	1	78.3
1	156348344	1	79.3
1	156351066	1	81.7
1	156351699	1	87.1
1	156351792	1	88.4
1	156352012	1	88.3
1	156354293	1	87.3
1	156374256	1	79.4
1	156376680	1	70.6
1	156446242	1	69.9
1	156446450	1	79.5
1	156446903	1	80.3
1	156450740	1	81.1
1	156450873	1	86.2
1	156452198	1	86.4
1	156452870	1	85.1
1	156454564	1	83.4
1	156496188	1	78.5
1	156498673	1	76.9
1	156499969	1	81.5
1	156502991	1	83.7
1	156503541	1	90.0
1	156503947	1	92.1
1	156504104	1	92.4
1	156508477	1	91.7
1	156509552	1	86.2
1	156514057	1	85.6
1	156518379	1	83.5
1	156520173	1	84.7
1	156524221	1	85.2
1	156526387	1	87.0
1	156526444	1	92.5
1	156526564	1	92.6
1	156531474	1	92.2
1	156531871	1	93.7
1	156532250	1	97.6
1	156532344	1	99.0
1	156532733	1	99.0
1	156532908	1	99.0
1	156532977	1	99.0
1	156534525	1	99.0
1	156534539	1	98.1
1	156536123	1	98.1
1	156536133	1	99.0
1	156536221	1	99.0
1	156536251	1	99.0
1	156536353	1	99.0
1	156539154	1	96.0
1	156556321	1	81.2
1	156562008	1	78.4
1	156562143	1	90.0
1	156563025	1	91.0
1	156563375	1	96.8
1	156563726	1	99.0
1	156563813	1	99.0
1	156563852	1	99.0
1	156563898	1	99.0
1	156563992	1	99.0
1	156564640	1	99.0
1	156564922	1	98.4
1	156565049	1	96.3
1	156565834	1	94.5
1	156567496	1	86.9
1	156594364	1	80.0
1	156617968	1	70.3
1	156618768	1	77.3
1	156622252	1	78.1
1	156626920	1	78.6
1	156639753	1	77.6
1	156640156	1	78.5
1	156641537	1	78.6
1	156670545	1	77.2
1	156670983	1	73.0
1	156697056	1	73.0
1	156703456	1	75.1
1	156705593	1	81.9
1	156706259	1	88.6
1	156706285	1	92.2
1	156706559	1	92.2
1	156707775	1	91.4
1	156708244	1	86.5
1	156713512	1	84.4
1	156752048	1	74.4
1	156767253	1	69.3
1	156778902	1	71.9
1	156784982	1	75.4
1	156785617	1	78.5
1	156786540	1	78.5
1	156816612	1	77.5
1	156821327	1	72.7
1	156838141	1	73.4
1	156841259	1	76.4
1	156846233	1	77.7
1	156848808	1	77.6
1	156873727	1	76.5
1	156874421	1	84.3
1	156875092	1	89.3
1	156875097	1	98.7
1	156875107	1	98.9
1	156875985	1	98.9
1	156876373	1	99.0
1	156876492	1	99.0
1	156876729	1	99.0
1	156877249	1	99.0
1	156877457	1	99.0
1	156877797	1	99.0
1	156878531	1	99.0
1	156878737	1	99.0
1	156878887	1	99.0
1	156879504	1	99.0
1	156879532	1	99.0
1	156879580	1	99.0
1	156881959	1	99.0
1	156882996	1	92.6
1	156883215	1	93.8
1	156884365	1	93.5
1	156884584	1	89.6
1	156894825	1	88.5
1	156899288	1	80.9
1	156901888	1	84.5
1	156902222	1	90.4
1	156902281	1	91.4
1	156906881	1	91.3
1	156906910	1	96.8
1	156907031	1	97.1
1	156907081	1	97.4
1	156909303	1	97.0
1	156909695	1	90.0
1	156914070	1	89.2
1	156915038	1	84.2
1	156925435	1	83.3
1	156927751	1	82.5
1	156928776	1	85.2
1	156930053	1	85.6
1	156939067	1	84.1
1	156939175	1	83.7
1	156939661	1	83.7
1	156941412	1	82.9
1	156946898	1	78.6
1	157028990	1	71.3
1	157029199	1	71.4
1	157043044	1	71.5
1	157043491	1	78.5
1	157043732	1	78.8
1	157044627	1	78.7
1	157062364	1	77.3
1	157062696	1	67.1
1	157106135	1	66.9
1	157481253	1	56.3
1	157485561	1	65.7
1	157485720	1	73.3
1	157489516	1	73.6
1	157490710	1	79.0
1	157491173	1	80.6
1	157497263	1	80.7
1	157508801	1	78.6
1	157508882	1	84.7
1	157509025	1	84.8
1	157512453	1	84.7
1	157514097	1	80.3
1	157545231	1	77.9
1	157550357	1	73.8
1	157557957	1	75.6
1	157565970	1	77.4
1	157566019	1	83.3
1	157566211	1	83.4
1	157567751	1	83.2
1	157599858	1	79.6
1	157599917	1	86.2
1	157600009	1	86.7
1	157600152	1	87.0
1	157606002	1	87.0
1	157606013	1	88.9
1	157606064	1	88.9
1	157610151	1	88.8
1	157612420	1	81.7
1	157612470	1	79.1
1	157666256	1	79.0
1	157668390	1	76.1
1	157669580	1	80.0
1	157670290	1	81.7
1	157679691	1	81.7
1	157679783	1	87.2
1	157680114	1	87.5
1	157680166	1	87.3
1	157680273	1	87.1
1	157718283	1	86.0
1	157718325	1	86.1
1	157718430	1	86.5
1	157718645	1	86.8
1	157718780	1	86.9
1	157718835	1	86.5
1	157737504	1	86.0
1	157767040	1	70.2
1	157771880	1	70.2
1	157802877	1	70.2
1	157802979	1	72.2
1	157806006	1	72.2
1	157811392	1	71.0
1	157894797	1	67.5
1	158047601	1	57.4
1	158056299	1	65.2
1	158056651	1	70.3
1	158058109	1	70.5
1	158066834	1	70.4
1	158153996	1	67.4
1	158165341	1	68.4
1	158165578	1	86.1
1	158165601	1	90.4
1	158165661	1	90.7
1	158165722	1	91.0
1	158165742	1	90.9
1	158165938	1	90.8
1	158165984	1	88.2
1	158224282	1	87.2
1	158224825	1	68.1
1	158226814	1	68.1
1	158324425	1	67.5
1	158368315	1	62.1
1	158368541	1	76.9
1	158368846	1	77.4
1	158369319	1	77.7
1	158389630	1	77.5
1	158389659	1	80.6
1	158390252	1	80.7
1	158390501	1	80.4
1	158424637	1	79.9
1	158435250	1	72.6
1	158435278	1	80.3
1	158436299	1	80.3
1	158449749	1	80.0
1	158450238	1	81.6
1	158450314	1	81.9
1	158450382	1	81.9
1	158493726	1	81.6
1	158493852	1	89.1
1	158493890	1	93.1
1	158494110	1	94.0
1	158494193	1	97.0
1	158494693	1	97.5
1	158495001	1	97.7
1	158495209	1	96.5
1	158495431	1	94.6
1	158507157	1	91.5
1	158507160	1	85.7
1	158507184	1	85.7
1	158507398	1	85.6
1	158532295	1	84.7
1	158532405	1	83.0
1	158533140	1	83.3
1	158533224	1	83.7
1	158548680	1	83.6
1	158549264	1	84.6
1	158549420	1	86.3
1	158549492	1	86.3
1	158549511	1	86.1
1	158582646	1	86.0
1	158587390	1	76.6
1	158587400	1	92.4
1	158587772	1	92.6
1	158587784	1	96.8
1	158587858	1	96.9
1	158588916	1	96.6
1	158592781	1	91.5
1	158592847	1	96.5
1	158592901	1	97.2
1	158592935	1	97.2
1	158596524	1	96.8
1	158597296	1	90.0
1	158597507	1	90.2
1	158604143	1	89.6
1	158604391	1	88.8
1	158606449	1	89.3
1	158607788	1	90.8
1	158608178	1	93.2
1	158609300	1	93.3
1	158612112	1	91.5
1	158612236	1	94.5
1	158612756	1	95.0
1	158614198	1	94.1
1	158615217	1	91.5
1	158618223	1	89.8
1	158618480	1	87.6
1	158619728	1	87.2
1	158631257	1	83.5
1	158644105	1	76.6
1	158644169	1	85.8
1	158646223	1	86.0
1	158647495	1	90.4
1	158647522	1	99.0
1	158647631	1	99.0
1	158647669	1	99.0
1	158648008	1	99.0
1	158654786	1	93.7
1	158654852	1	95.9
1	158655036	1	97.0
1	158655162	1	98.2
1	158655315	1	98.0
1	158656281	1	96.4
1	158656367	1	89.3
1	158665117	1	88.6
1	158687896	1	75.1
1	158693793	1	75.6
1	158693978	1	79.9
1	158694444	1	79.9
1	158712493	1	79.4
1	158724537	1	72.6
1	158746336	1	72.1
1	158746678	1	79.3
1	158746847	1	79.7
1	158747492	1	79.7
1	158778764	1	78.7
1	158779141	1	71.6
1	158813819	1	71.6
1	158817371	1	72.8
1	158818905	1	73.9
1	158848721	1	73.6
1	158848872	1	72.9
1	158850573	1	72.9
1	158909164	1	72.0
1	158913525	1	68.3
1	158920318	1	68.8
1	158986225	1	67.8
1	158986477	1	77.0
1	158987941	1	77.5
1	158990412	1	78.7
1	159002155	1	78.8
1	159002222	1	84.2
1	159002301	1	84.3
1	159002377	1	84.2
1	159002389	1	83.9
1	159002557	1	83.8
1	159163119	1	80.9
1	159169641	1	61.7
1	159174824	1	62.3
1	159273576	1	62.0
1	159375481	1	58.0
1	159375903	1	66.4
1	159402695	1	66.5
1	159402779	1	76.4
1	159409479	1	76.5
1	159409533	1	81.2
1	159409734	1	81.2
1	159409857	1	81.0
1	159409884	1	80.5
1	159505297	1	80.3
1	159558258	1	58.4
1	159684186	1	57.3
1	159729337	1	58.5
1	159776366	1	61.5
1	159778910	1	74.4
1	159778983	1	82.5
1	159780091	1	82.8
1	159783148	1	84.6
1	159783851	1	91.0
1	159784141	1	95.3
1	159784160	1	96.7
1	159785284	1	96.6
1	159785413	1	91.9
